region_name,genre,demand_index,recommendation_rank
전라남도 나주시,무용,0.15006511657305788,2
전라남도 나주시,뮤지컬,0.14080015303191346,3
전라남도 담양군,클래식 기악,0.6317786793886064,1
전라남도 담양군,무용,0.13300176588615178,2
전라남도 담양군,뮤지컬,0.12977500784250426,3
전라남도 목포시,클래식 기악,0.6072758719394127,1
전라남도 목포시,무용,0.1506590263427365,2
전라남도 목포시,뮤지컬,0.14065676055538898,3
전라남도 무안군,클래식 기악,0.6011214368985575,1
전라남도 무안군,무용,0.15541114261042166,2
전라남도 무안군,뮤지컬,0.1435928781234386,3
전라남도 보성군,클래식 기악,0.6422303306072943,1
전라남도 보성군,무용,0.12566409600821044,2
전라남도 보성군,뮤지컬,0.12528339111970896,3
전라남도 순천시,클래식 기악,0.6039840020015642,1
전라남도 순천시,무용,0.15301473060552429,2
전라남도 순천시,뮤지컬,0.1422210577900161,3
전라남도 신안군,클래식 기악,0.633289168096887,1
전라남도 신안군,무용,0.13197695550924787,2
전라남도 신안군,뮤지컬,0.12895151206851316,3
전라남도 여수시,클래식 기악,0.6112582079433332,1
전라남도 여수시,무용,0.14770378208120488,2
전라남도 여수시,뮤지컬,0.13902531037159352,3
전라남도 영광군,클래식 기악,0.6212036231328271,1
전라남도 영광군,무용,0.1407681511184477,2
전라남도 영광군,뮤지컬,0.13465986056305806,3
전라남도 영암군,클래식 기악,0.6232686162139319,1
전라남도 영암군,무용,0.13913323949307724,2
전라남도 영암군,뮤지컬,0.13345479706630564,3
전라남도 완도군,클래식 기악,0.6313307027272193,1
전라남도 완도군,무용,0.1336530986043146,2
전라남도 완도군,뮤지컬,0.12990940736434614,3
전라남도 장성군,클래식 기악,0.6271161010767239,1
전라남도 장성군,무용,0.13641353593977246,2
전라남도 장성군,뮤지컬,0.13191145065975562,3
전라남도 장흥군,클래식 기악,0.6348268008571291,1
전라남도 장흥군,무용,0.13099227930368199,2
전라남도 장흥군,뮤지컬,0.1284805822069629,3
전라남도 진도군,클래식 기악,0.633525847514746,1
전라남도 진도군,무용,0.13199185386063897,2
전라남도 진도군,뮤지컬,0.128962344334924,3
전라남도 함평군,클래식 기악,0.6388831594354991,1
전라남도 함평군,무용,0.1279774160418154,2
전라남도 함평군,뮤지컬,0.1266927421464814,3
전라남도 해남군,클래식 기악,0.6327290435834175,1
전라남도 해남군,무용,0.13255321674229395,2
전라남도 해남군,뮤지컬,0.12924008972062098,3
전라남도 화순군,클래식 기악,0.624542097348732,1
전라남도 화순군,무용,0.13823575363989485,2
전라남도 화순군,뮤지컬,0.13293566948591998,3
전북특별자치도 고창군,클래식 기악,0.6350597408085327,1
전북특별자치도 고창군,무용,0.13109732774000554,2
전북특별자치도 고창군,뮤지컬,0.12811350514643416,3
전북특별자치도 군산시,클래식 기악,0.608688238543172,1
전북특별자치도 군산시,무용,0.14966708359129227,2
전북특별자치도 군산시,뮤지컬,0.14002353399307663,3
전북특별자치도 김제시,클래식 기악,0.6275004247335577,1
전북특별자치도 김제시,무용,0.13601815894145122,2
전북특별자치도 김제시,뮤지컬,0.13198961207978793,3
전북특별자치도 남원시,클래식 기악,0.6262932355690467,1
전북특별자치도 남원시,무용,0.13731567720009283,2
전북특별자치도 남원시,뮤지컬,0.13188242155295832,3
전북특별자치도 무주군,클래식 기악,0.6341082017871488,1
전북특별자치도 무주군,무용,0.13151635384969004,2
전북특별자치도 무주군,뮤지컬,0.1285968082669334,3
전북특별자치도 부안군,클래식 기악,0.634556716387837,1
전북특별자치도 부안군,무용,0.13113859794832836,2
전북특별자치도 부안군,뮤지컬,0.1285352614832249,3
전북특별자치도 순창군,클래식 기악,0.6323782410002455,1
전북특별자치도 순창군,무용,0.13285858925115238,2
전북특별자치도 순창군,뮤지컬,0.12932740556679917,3
전북특별자치도 완주군,클래식 기악,0.612299735664325,1
전북특별자치도 완주군,무용,0.14695518745383615,2
전북특별자치도 완주군,뮤지컬,0.1386550563637683,3
전북특별자치도 익산시,클래식 기악,0.6123500863484859,1
전북특별자치도 익산시,무용,0.1468124746889238,2
전북특별자치도 익산시,뮤지컬,0.13863308897120874,3
전북특별자치도 임실군,클래식 기악,0.6395828568410818,1
전북특별자치도 임실군,무용,0.12750672619321454,2
전북특별자치도 임실군,뮤지컬,0.12646802418742517,3
전북특별자치도 장수군,클래식 기악,0.6358440301187674,1
전북특별자치도 장수군,무용,0.13029329876965615,2
전북특별자치도 장수군,뮤지컬,0.127859949571831,3
전북특별자치도 전주시,클래식 기악,0.6021713470466623,1
전북특별자치도 전주시,무용,0.15408482680185842,2
전북특별자치도 전주시,뮤지컬,0.14339302872992266,3
전북특별자치도 전주시 덕진구,클래식 기악,0.5985053021517428,1
전북특별자치도 전주시 덕진구,무용,0.15689038514515094,2
전북특별자치도 전주시 덕진구,뮤지컬,0.1449616366203325,3
전북특별자치도 전주시 완산구,클래식 기악,0.605760922722686,1
전북특별자치도 전주시 완산구,무용,0.15133778897897082,2
전북특별자치도 전주시 완산구,뮤지컬,0.14185714008424977,3
전북특별자치도 정읍시,클래식 기악,0.6243277881764835,1
전북특별자치도 정읍시,무용,0.1385161426670148,2
전북특별자치도 정읍시,뮤지컬,0.1329941566843546,3
전북특별자치도 진안군,클래식 기악,0.6389088936358794,1
전북특별자치도 진안군,무용,0.12810014627557526,2
전북특별자치도 진안군,뮤지컬,0.1264005683229896,3
제주특별자치도 서귀포시,클래식 기악,0.6089921408118095,1
제주특별자치도 서귀포시,무용,0.14977658622301823,2
제주특별자치도 서귀포시,뮤지컬,0.13944115859554315,3
제주특별자치도 제주시,클래식 기악,0.5993093915114734,1
제주특별자치도 제주시,무용,0.15644020605028808,2
제주특별자치도 제주시,뮤지컬,0.14424930885884085,3
충청남도 계룡시,클래식 기악,0.5950678251798928,1
충청남도 계룡시,무용,0.1600681423808706,2
충청남도 계룡시,뮤지컬,0.14545556682517888,3
충청남도 공주시,클래식 기악,0.6248349955721266,1
충청남도 공주시,무용,0.13772299416679432,2
충청남도 공주시,뮤지컬,0.13329745498132736,3
충청남도 금산군,클래식 기악,0.6326615517033429,1
충청남도 금산군,무용,0.13274398666801002,2
충청남도 금산군,뮤지컬,0.12892676816552173,3
충청남도 논산시,클래식 기악,0.6240102218430892,1
충청남도 논산시,무용,0.1386313114667699,2
충청남도 논산시,뮤지컬,0.1332886534620076,3
충청남도 당진시,클래식 기악,0.6038873878287326,1
충청남도 당진시,무용,0.15313888122750388,2
충청남도 당진시,뮤지컬,0.14229129116439035,3
충청남도 보령시,클래식 기악,0.6237927388001001,1
충청남도 보령시,무용,0.13877294608774574,2
충청남도 보령시,뮤지컬,0.13333115880281782,3
충청남도 부여군,클래식 기악,0.6388492470451876,1
충청남도 부여군,무용,0.12801479727918813,2
충청남도 부여군,뮤지컬,0.12675929252032533,3
충청남도 서산시,클래식 기악,0.607234734562708,1
충청남도 서산시,무용,0.15073404155588985,2
충청남도 서산시,뮤지컬,0.14073967411868993,3
충청남도 서천군,클래식 기악,0.6401140095187885,1
충청남도 서천군,무용,0.12711131189627112,2
충청남도 서천군,뮤지컬,0.12624958278214293,3
충청남도 아산시,클래식 기악,0.5913349879820696,1
충청남도 아산시,무용,0.1619867427548038,2
충청남도 아산시,뮤지컬,0.1483645755726189,3
충청남도 예산군,클래식 기악,0.6281762041950358,1
충청남도 예산군,무용,0.13559634727772601,2
충청남도 예산군,뮤지컬,0.13155039630324533,3
충청남도 천안시,클래식 기악,0.5934812663828013,1
충청남도 천안시,무용,0.15986470274322642,2
충청남도 천안시,뮤지컬,0.14780300452994521,3
충청남도 천안시 동남구,클래식 기악,0.6018619887448087,1
충청남도 천안시 동남구,무용,0.1539439727294633,2
충청남도 천안시 동남구,뮤지컬,0.1437628153761668,3
충청남도 천안시 서북구,클래식 기악,0.5879908256795269,1
충청남도 천안시 서북구,무용,0.16374353509877979,2
충청남도 천안시 서북구,뮤지컬,0.1504498430744832,3
충청남도 청양군,클래식 기악,0.6389477369967349,1
충청남도 청양군,무용,0.12784355670420489,2
충청남도 청양군,뮤지컬,0.12676476046700857,3
충청남도 태안군,클래식 기악,0.6337577412958618,1
충청남도 태안군,무용,0.13150855823811874,2
충청남도 태안군,뮤지컬,0.12900346484782443,3
충청남도 홍성군,클래식 기악,0.6135313487259332,1
충청남도 홍성군,무용,0.1463606501203512,2
충청남도 홍성군,뮤지컬,0.13797532165635498,3
충청북도 괴산군,클래식 기악,0.6409604858116197,1
충청북도 괴산군,무용,0.1262533991949786,2
충청북도 괴산군,뮤지컬,0.12557807473650937,3
충청북도 단양군,클래식 기악,0.6378996006507981,1
충청북도 단양군,무용,0.1285529497313479,2
충청북도 단양군,뮤지컬,0.12677173426877092,3
충청북도 보은군,클래식 기악,0.6392565609396432,1
충청북도 보은군,무용,0.12764663610436186,2
충청북도 보은군,뮤지컬,0.12644034357225273,3
충청북도 영동군,클래식 기악,0.636450504395162,1
충청북도 영동군,무용,0.12972664388812977,2
충청북도 영동군,뮤지컬,0.12749893565054599,3
충청북도 옥천군,클래식 기악,0.6300012733814795,1
충청북도 옥천군,무용,0.13425528364916176,2
충청북도 옥천군,뮤지컬,0.1304789896578664,3
충청북도 음성군,클래식 기악,0.6143180376546201,1
충청북도 음성군,무용,0.14524242163842485,2
충청북도 음성군,뮤지컬,0.13760301371790948,3
충청북도 제천시,클래식 기악,0.6182386017254687,1
충청북도 제천시,무용,0.14270416315485435,2
충청북도 제천시,뮤지컬,0.1358051882895834,3
충청북도 증평군,클래식 기악,0.6061834647030613,1
충청북도 증평군,무용,0.15120232724633842,2
충청북도 증평군,뮤지컬,0.1415207006756831,3
충청북도 진천군,클래식 기악,0.6016541004209268,1
충청북도 진천군,무용,0.15463650780033739,2
충청북도 진천군,뮤지컬,0.14330298774703434,3
충청북도 청주시,클래식 기악,0.5974292970156676,1
충청북도 청주시,무용,0.1572207530043304,2
충청북도 청주시,뮤지컬,0.14585307696889985,3
충청북도 청주시 상당구,클래식 기악,0.602460336189913,1
충청북도 청주시 상당구,무용,0.15405632624003923,2
충청북도 청주시 상당구,뮤지컬,0.14295194897225347,3
충청북도 청주시 서원구,클래식 기악,0.6048685365430927,1
충청북도 청주시 서원구,무용,0.1517701960953653,2
충청북도 청주시 서원구,뮤지컬,0.14242070614066052,3
충청북도 청주시 청원구,클래식 기악,0.595209465939124,1
충청북도 청주시 청원구,무용,0.15885324701041206,2
충청북도 청주시 청원구,뮤지컬,0.14697130756688048,3
충청북도 청주시 흥덕구,클래식 기악,0.5907653512430828,1
충청북도 청주시 흥덕구,무용,0.1617535181635304,2
충청북도 청주시 흥덕구,뮤지컬,0.14925220899084501,3
충청북도 충주시,클래식 기악,0.6119491767859718,1
충청북도 충주시,무용,0.14698258581373277,2
충청북도 충주시,뮤지컬,0.13889408405559117,3
